match_id,started_at,demo_url
1-94700c13-dc44-4fd7-bd74-81d1e7ea5e2c,1535877628,https://s3.amazonaws.com/faceit-puppeteer/prod/csgo/67b6d98e-91ca-4277-a99b-cf5b7d441496/67b6d98e-91ca-4277-a99b-cf5b7d441496.dem.gz
1-8cc83381-6246-4636-b424-48aa826b3480,1535871873,https://s3.amazonaws.com/faceit-puppeteer/prod/csgo/13c9673c-9c85-4015-ae9b-64a53f55f768/13c9673c-9c85-4015-ae9b-64a53f55f768.dem.gz
1-35877682-7b72-4832-87f4-47da94718573,1535871358,https://s3.amazonaws.com/faceit-puppeteer/prod/csgo/66db55de-38da-4383-9b99-bdeadf75f6ba/66db55de-38da-4383-9b99-bdeadf75f6ba.dem.gz
1-3d5f5972-4716-4bf8-8af8-45d431cd3dde,1535869422,https://s3.amazonaws.com/faceit-puppeteer/prod/csgo/e947611c-4984-44ae-a6f6-050c5fc8cfc3/e947611c-4984-44ae-a6f6-050c5fc8cfc3.dem.gz
1-7899d90d-98e9-469a-9bbf-d9e9b1f6c04d,1535866342,https://s3.amazonaws.com/faceit-puppeteer/prod/csgo/9b5d04bb-e3a9-4a48-8e88-c68a8b2b219f/9b5d04bb-e3a9-4a48-8e88-c68a8b2b219f.dem.gz
1-2a2d40df-d684-46a2-92de-a3640a6a198b,1535863744,https://s3.amazonaws.com/faceit-puppeteer/prod/csgo/c2e72ae2-04ae-4fd3-9502-70c2f49eb786/c2e72ae2-04ae-4fd3-9502-70c2f49eb786.dem.gz
1-80a87e06-12dc-4ec3-b62f-b3e6dcf7d89f,1535860846,https://s3.amazonaws.com/faceit-puppeteer/prod/csgo/fc48d347-ea24-4b3a-baa3-3c77e08301ff/fc48d347-ea24-4b3a-baa3-3c77e08301ff.dem.gz
1-d1ebd117-f44c-4da3-a5b3-fb303933a8db,1535857879,https://s3.amazonaws.com/faceit-puppeteer/prod/csgo/918c6bb0-4fb8-44ae-a8b2-719979b98325/918c6bb0-4fb8-44ae-a8b2-719979b98325.dem.gz
1-e946fae7-4b3f-43a8-b593-92a9afbe0283,1535855139,https://s3.amazonaws.com/faceit-puppeteer/prod/csgo/4d0c1946-a518-48d6-b2cd-669c808a8a46/4d0c1946-a518-48d6-b2cd-669c808a8a46.dem.gz
1-4cff7396-e4a6-424f-8a55-3102336168e1,1535851274,https://s3.amazonaws.com/faceit-puppeteer/prod/csgo/294bea5d-540f-43d8-a32f-85c59358f9ed/294bea5d-540f-43d8-a32f-85c59358f9ed.dem.gz
1-7e86e225-51be-4ebb-b0e3-9664d0514f9b,1535848508,https://s3.amazonaws.com/faceit-puppeteer/prod/csgo/77f1c03c-1842-4ca8-b77c-2f2f5e557718/77f1c03c-1842-4ca8-b77c-2f2f5e557718.dem.gz
1-71533788-cf19-4687-b175-8351b26e9ebc,1535845120,https://s3.amazonaws.com/faceit-puppeteer/prod/csgo/cb0b3d8a-b953-4938-b330-0caace0ab5df/cb0b3d8a-b953-4938-b330-0caace0ab5df.dem.gz
1-0346d84a-d89f-408f-9ca9-d5a5b89b5bbb,1535842609,https://s3.amazonaws.com/faceit-puppeteer/prod/csgo/59766dcb-7367-495a-a5a1-e90f2030b350/59766dcb-7367-495a-a5a1-e90f2030b350.dem.gz
1-f65e815f-7545-4e1f-b3e5-df9998753666,1535797352,https://s3.amazonaws.com/faceit-puppeteer/prod/csgo/e3cf2cc3-7fa5-401a-8bee-29288a684ba1/e3cf2cc3-7fa5-401a-8bee-29288a684ba1.dem.gz
1-4d8def70-82c8-42d5-ab99-85a2bb0b865c,1535794836,https://s3.amazonaws.com/faceit-puppeteer/prod/csgo/5e4addca-7bd3-4fea-8a1f-b0c5a2e81ba3/5e4addca-7bd3-4fea-8a1f-b0c5a2e81ba3.dem.gz
1-b4c87bf4-fdec-454e-9c9b-7ee60171e4b1,1535791707,https://s3.amazonaws.com/faceit-puppeteer/prod/csgo/f46b5469-938a-4690-bcc5-41b7773a45a1/f46b5469-938a-4690-bcc5-41b7773a45a1.dem.gz
1-c2fce9d0-e8f7-4eb0-90f8-3489303bb305,1535788542,https://s3.amazonaws.com/faceit-puppeteer/prod/csgo/e0d2a5cf-15e4-4029-b7ba-cc1d38add3cd/e0d2a5cf-15e4-4029-b7ba-cc1d38add3cd.dem.gz
